drop,optimizer,warmup_lr,activation,residual,batch_size,epochs,dense,latent_dim,reduce_lr,model,learning_rate,run_id,training_loss,validation_loss,runtime_hours,run_id,training_loss,validation_loss,runtime_hours
0.3698,adam,1,sigmoid,0,512,189,"[978, 978, 978, 978]",8,0,ae,0.0026,360_1_23,0.014611924239606769,0.014548039063811302,0.017762984166666666,360_1_23,0.014611924239606769,0.014548039063811302,0.017762984166666666
0.801,rmsprop,0,tanh,0,256,107,"[978, 978]",128,1,ae,0.0215,360_5_217,0.17699387437767453,0.15479619244734447,0.009447304444444443,360_5_217,0.17699387437767453,0.15479619244734447,0.009447304444444443
0.7696,sgd,0,tanh,0,128,124,"[978, 978, 978]",32,0,vae,0.0309,360_2_160,0.8660922184696904,0.6985530241330464,0.01638355111111111,360_2_160,0.8660922184696904,0.6985530241330464,0.01638355111111111
0.8039,sgd,0,relu,0,128,171,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0493,360_4_243,nan,nan,0.03184023083333333,360_4_243,nan,nan,0.03184023083333333
0.1498,adam,0,tanh,0,1024,103,"[978, 978, 978, 978, 978]",2,0,ae,0.0144,360_3_134,0.19776585883564418,0.19741865992546082,0.008954908055555554,360_3_134,0.19776585883564418,0.19741865992546082,0.008954908055555554
0.3901,rmsprop,0,relu,0,1024,103,"[978, 978, 978, 978]",512,0,vae,0.0978,360_3_306,nan,nan,0.008519064444444445,360_3_306,nan,nan,0.008519064444444445
0.7718,sgd,0,relu,0,1024,111,"[978, 978, 978]",512,0,vae,0.0676,360_2_194,0.7953356320769699,0.6923279762268066,0.007812626666666666,360_2_194,0.7953356320769699,0.6923279762268066,0.007812626666666666
0.4081,adam,0,tanh,0,128,166,"[978, 978, 978, 978, 978, 978]",8,1,vae,0.062,360_5_13,1.5565717502876564,1.021106357574463,0.0413170675,360_5_13,1.5565717502876564,1.021106357574463,0.0413170675
0.0619,rmsprop,1,sigmoid,1,256,184,"[978, 978, 978, 978, 978]",512,0,ae,0.0621,360_1_157,0.021059877671025417,0.020542257900039353,0.02489699,360_1_157,0.021059877671025417,0.020542257900039353,0.02489699
0.8866,sgd,0,sigmoid,0,1024,175,"[978, 978, 978]",2,1,vae,0.0087,360_2_158,0.9545516390270657,0.7044524550437927,0.011531355833333333,360_2_158,0.9545516390270657,0.7044524550437927,0.011531355833333333
0.5773,adam,0,sigmoid,0,64,168,"[978, 978, 978, 978, 978]",512,0,vae,0.0883,360_1_150,0.6833949806072094,0.68021293481191,0.06879320277777778,360_1_150,0.6833949806072094,0.68021293481191,0.06879320277777778
0.8215,rmsprop,1,sigmoid,1,256,155,"[978, 978, 978, 978, 978]",512,0,ae,0.0247,360_5_14,0.19904438809112265,0.1969453962643941,0.021100355277777778,360_5_14,0.19904438809112265,0.1969453962643941,0.021100355277777778
0.3486,sgd,0,relu,0,1024,103,"[1800, 600]",128,0,vae,0.0304,360_3_301,0.7044709427268416,0.6938542127609253,0.006370961666666667,360_3_301,0.7044709427268416,0.6938542127609253,0.006370961666666667
0.8867,sgd,1,tanh,0,256,162,"[978, 978, 978]",512,0,vae,0.0091,360_2_193,nan,nan,0.016181687777777776,360_2_193,nan,nan,0.016181687777777776
0.5568,rmsprop,0,tanh,0,1024,153,"[978, 978]",8,0,ae,0.0248,360_4_244,0.2100292409128613,0.20947451889514923,0.009557477222222222,360_4_244,0.2100292409128613,0.20947451889514923,0.009557477222222222
0.5612,adam,0,relu,1,1024,103,"[978, 978, 978, 978]",128,0,vae,0.0659,360_3_133,nan,nan,0.008505269166666666,360_3_133,nan,nan,0.008505269166666666
0.1873,rmsprop,0,relu,1,256,147,"[978, 978, 978, 978]",8,0,vae,0.0355,360_5_210,nan,nan,0.01819802638888889,360_5_210,nan,nan,0.01819802638888889
0.834,sgd,1,tanh,1,32,178,"[978, 978, 978, 978, 978]",512,1,ae,0.0179,360_1_24,0.2553155555990007,0.12814793427785237,0.08085224222222222,360_1_24,0.2553155555990007,0.12814793427785237,0.08085224222222222
0.7696,sgd,0,relu,1,128,112,"[978, 978, 978]",128,0,ae,0.0088,360_2_167,0.2584373707682998,0.06287784496943156,0.013254586944444445,360_2_167,0.2584373707682998,0.06287784496943156,0.013254586944444445
0.7685,sgd,1,relu,1,128,161,"[978, 978, 978]",32,0,vae,0.0061,360_2_355,nan,nan,0.021771919166666664,360_2_355,nan,nan,0.021771919166666664
0.7463,rmsprop,1,tanh,0,1024,130,"[978, 978, 978, 978, 978, 978]",8,0,ae,0.065,360_1_159,0.1971257096529007,0.19672729074954987,0.011937499166666667,360_1_159,0.1971257096529007,0.19672729074954987,0.011937499166666667
0.0237,rmsprop,0,relu,1,1024,103,"[978, 978, 978, 978]",512,0,ae,0.0136,360_3_308,0.25566447249165286,0.25569769740104675,0.007971370833333333,360_3_308,0.25566447249165286,0.25569769740104675,0.007971370833333333
0.4492,adam,1,tanh,0,32,166,"[978, 978, 978]",8,1,vae,0.0528,360_5_219,1.4866824586303147,1.3682226467132568,0.0867753061111111,360_5_219,1.4866824586303147,1.3682226467132568,0.0867753061111111
0.3826,rmsprop,1,tanh,1,1024,103,"[978, 978, 978, 978, 978]",2,0,vae,0.0266,360_3_337,1.8417952057167335,0.9678499102592468,0.009232894444444443,360_3_337,1.8417952057167335,0.9678499102592468,0.009232894444444443
0.6084,adam,0,relu,1,1024,105,"[978, 978, 978, 978, 978, 978]",512,1,ae,0.063,360_3_105,0.25975858882621483,0.2594810128211975,0.010536733055555556,360_3_105,0.25975858882621483,0.2594810128211975,0.010536733055555556
0.4931,adam,0,relu,0,1024,122,"[978, 978, 978, 978, 978]",128,1,vae,0.0248,360_4_272,nan,nan,0.011136104166666667,360_4_272,nan,nan,0.011136104166666667
0.8039,sgd,0,tanh,0,64,148,"[978, 978, 978, 978, 978, 978]",32,0,vae,0.0348,360_4_3,0.9662832674273738,0.7314246185620625,0.045140068888888885,360_4_3,0.9662832674273738,0.7314246185620625,0.045140068888888885
0.5256,rmsprop,1,sigmoid,1,256,171,"[978, 978, 978, 978, 978, 978]",128,0,vae,0.0701,360_1_166,nan,nan,0.027078223888888888,360_1_166,nan,nan,0.027078223888888888
0.7696,rmsprop,0,tanh,0,512,167,"[978, 978, 978, 978]",128,0,vae,0.0015,360_2_35,0.6822872134491249,0.6756986379623413,0.01700148861111111,360_2_35,0.6822872134491249,0.6756986379623413,0.01700148861111111
0.5513,rmsprop,1,relu,1,64,135,"[978, 978, 978, 978]",2,1,ae,0.0593,360_1_354,0.014565878883004188,0.01452760877708594,0.036466477777777784,360_1_354,0.014565878883004188,0.01452760877708594,0.036466477777777784
0.494,rmsprop,1,relu,0,256,126,"[978, 978, 978]",512,0,vae,0.0228,360_5_22,0.6715412732406899,0.671714293162028,0.01395406361111111,360_5_22,0.6715412732406899,0.671714293162028,0.01395406361111111
0.4886,rmsprop,0,tanh,0,256,122,"[978, 978, 978, 978, 978, 978]",2,1,vae,0.0553,360_1_192,nan,nan,0.019805103333333334,360_1_192,nan,nan,0.019805103333333334
0.7856,sgd,0,tanh,1,256,179,"[978, 978, 978]",32,0,vae,0.0087,360_2_151,nan,nan,0.017156625555555555,360_2_151,nan,nan,0.017156625555555555
0.7495,rmsprop,0,sigmoid,0,256,180,"[1800, 600]",8,0,vae,0.0239,360_5_226,0.7020628392254865,0.7079286575317383,0.018089570277777776,360_5_226,0.7020628392254865,0.7079286575317383,0.018089570277777776
0.6207,sgd,1,tanh,1,1024,124,"[978, 978, 978, 978]",2,0,ae,0.0117,360_1_12,0.07699120790870101,0.026792112737894058,0.008779973055555555,360_1_12,0.07699120790870101,0.026792112737894058,0.008779973055555555
0.8053,adam,1,tanh,1,1024,190,"[978, 978, 978, 978, 978, 978]",32,0,vae,0.0215,360_4_286,nan,nan,0.019178949166666667,360_4_286,nan,nan,0.019178949166666667
0.7689,sgd,0,relu,0,512,167,"[978, 978, 978]",2,0,vae,0.0067,360_2_169,0.7002583943472969,0.6931232213973999,0.013962414166666666,360_2_169,0.7002583943472969,0.6931232213973999,0.013962414166666666
0.8053,rmsprop,0,sigmoid,0,128,189,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.0124,360_4_281,0.6715103938844469,0.6713790480295817,0.0435866175,360_4_281,0.6715103938844469,0.6713790480295817,0.0435866175
0.7692,rmsprop,0,sigmoid,0,128,110,"[978, 978, 978]",2,0,ae,0.0027,360_2_156,0.01458072901599937,0.014526199698448181,0.015292959166666667,360_2_156,0.01458072901599937,0.014526199698448181,0.015292959166666667
0.6844,adam,0,tanh,0,512,122,"[978, 978, 978, 978]",2,0,vae,0.0036,360_1_15,0.6721452870192351,0.6714519262313843,0.011831877777777777,360_1_15,0.6721452870192351,0.6714519262313843,0.011831877777777777
0.1778,sgd,1,sigmoid,0,256,140,"[978, 978, 978, 978]",2,1,ae,0.0153,360_5_221,0.024374238641725648,0.02098013202349345,0.013917748055555556,360_5_221,0.024374238641725648,0.02098013202349345,0.013917748055555556
0.2933,adam,1,tanh,1,128,100,"[1800, 600]",512,1,ae,0.0518,360_1_195,0.21087745207327382,0.2107321172952652,0.014692579444444446,360_1_195,0.21087745207327382,0.2107321172952652,0.014692579444444446
0.2732,sgd,1,sigmoid,0,512,114,"[978, 978, 978, 978, 978, 978]",8,1,ae,0.0729,360_1_353,0.021715264030628734,0.016051936894655228,0.01146896638888889,360_1_353,0.021715264030628734,0.016051936894655228,0.01146896638888889
0.0806,rmsprop,0,sigmoid,0,256,152,"[978, 978, 978, 978]",8,0,vae,0.0757,360_5_25,nan,nan,0.018398070833333332,360_5_25,nan,nan,0.018398070833333332
0.0479,sgd,1,relu,1,128,113,"[978, 978, 978]",128,0,vae,0.0557,360_1_161,0.6995738474527995,0.6868064578374227,0.015004722777777778,360_1_161,0.6995738474527995,0.6868064578374227,0.015004722777777778
0.7694,rmsprop,0,tanh,0,32,123,"[978, 978, 978, 978, 978, 978]",32,0,vae,0.0035,360_2_32,4.0643139471831145,1.6386254485448202,0.08860466750000001,360_2_32,4.0643139471831145,1.6386254485448202,0.08860466750000001
0.8055,rmsprop,0,relu,0,1024,101,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0909,360_3_102,nan,nan,0.009796797222222223,360_3_102,nan,nan,0.009796797222222223
0.8039,sgd,0,tanh,1,32,131,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.0319,360_4_275,nan,nan,0.07286768027777778,360_4_275,nan,nan,0.07286768027777778
0.3773,rmsprop,0,tanh,1,1024,175,"[978, 978, 978, 978]",512,0,vae,0.0248,360_4_4,35264128958207.62,125.81404876708984,0.014464739722222222,360_4_4,35264128958207.62,125.81404876708984,0.014464739722222222
0.7025,rmsprop,1,relu,1,1024,105,"[978, 978, 978, 978, 978]",8,1,vae,0.0634,360_3_330,nan,nan,0.009643873333333334,360_3_330,nan,nan,0.009643873333333334
0.3002,sgd,0,relu,0,64,121,"[1800, 600]",32,0,ae,0.0582,360_1_41,0.016667562458250258,0.015121762479345003,0.019703563055555557,360_1_41,0.016667562458250258,0.015121762479345003,0.019703563055555557
0.3415,sgd,1,tanh,0,512,167,"[1800, 600]",8,0,ae,0.0883,360_5_275,0.02255673016662951,0.02156520076096058,0.011056778888888888,360_5_275,0.02255673016662951,0.02156520076096058,0.011056778888888888
0.7693,sgd,0,relu,0,256,111,"[978, 978, 978]",32,1,ae,0.0031,360_2_102,0.07242410441239674,0.02496264177064101,0.00957093,360_2_102,0.07242410441239674,0.02496264177064101,0.00957093
0.8763,sgd,0,tanh,0,256,173,"[978, 978, 978]",512,0,vae,0.0456,360_2_330,nan,nan,0.017618256111111112,360_2_330,nan,nan,0.017618256111111112
0.8986,sgd,0,tanh,0,128,165,"[978, 978, 978]",128,0,vae,0.0997,360_2_92,nan,nan,0.022137684166666664,360_2_92,nan,nan,0.022137684166666664
0.5207,adam,0,tanh,0,512,169,"[1800, 600]",8,0,ae,0.0688,360_5_85,0.20349081648720635,0.20356982946395874,0.012976566944444445,360_5_85,0.20349081648720635,0.20356982946395874,0.012976566944444445
0.7692,sgd,0,sigmoid,0,128,140,"[978, 978, 978]",2,0,vae,0.0015,360_2_66,0.8119342071921737,0.7023443253835042,0.01852737111111111,360_2_66,0.8119342071921737,0.7023443253835042,0.01852737111111111
0.4012,rmsprop,1,tanh,0,128,162,"[978, 978, 978]",8,1,ae,0.0188,360_1_135,0.07252037879493502,0.03877684454123179,0.022568861666666665,360_1_135,0.07252037879493502,0.03877684454123179,0.022568861666666665
0.4089,rmsprop,1,tanh,0,256,127,"[978, 978, 978]",2,0,vae,0.0222,360_5_71,5.042033160174334,4.055531425476074,0.013720438055555556,360_5_71,5.042033160174334,4.055531425476074,0.013720438055555556
0.7694,rmsprop,0,tanh,0,128,180,"[978, 978, 978]",512,0,vae,0.0075,360_2_6,4.947644283859818,3.5034141476949054,0.028950608333333332,360_2_6,4.947644283859818,3.5034141476949054,0.028950608333333332
0.3999,rmsprop,0,sigmoid,1,256,157,"[1800, 600]",512,0,ae,0.0607,360_1_307,0.22592615968651242,0.22607263505458833,0.014654356666666667,360_1_307,0.22592615968651242,0.22607263505458833,0.014654356666666667
0.0798,rmsprop,0,sigmoid,0,256,170,"[978, 978, 978, 978]",8,1,vae,0.0212,360_5_281,0.6725036075380113,0.671310232480367,0.02095519027777778,360_5_281,0.6725036075380113,0.671310232480367,0.02095519027777778
0.8039,rmsprop,0,relu,0,512,151,"[978, 978, 978, 978, 978, 978]",2,0,vae,0.0334,360_4_221,nan,nan,0.017937057222222223,360_4_221,nan,nan,0.017937057222222223
0.2352,rmsprop,0,relu,1,1024,103,"[978, 978]",2,1,ae,0.0461,360_3_156,0.19879568373715437,0.1985422819852829,0.00583869,360_3_156,0.19879568373715437,0.1985422819852829,0.00583869
0.8606,rmsprop,0,relu,0,1024,101,"[978, 978, 978, 978, 978]",2,0,vae,0.0619,360_3_169,62854.42156539352,7.015085220336914,0.008873960277777778,360_3_169,62854.42156539352,7.015085220336914,0.008873960277777778
0.7278,adam,0,tanh,1,512,102,"[978, 978, 978, 978, 978]",32,0,vae,0.0154,360_1_338,nan,nan,0.011646085277777779,360_1_338,nan,nan,0.011646085277777779
0.7696,adam,1,tanh,0,512,129,"[978, 978, 978, 978]",128,0,vae,0.0009,360_2_59,0.6751659014489916,0.6732370853424072,0.01299452361111111,360_2_59,0.6751659014489916,0.6732370853424072,0.01299452361111111
0.0957,rmsprop,0,relu,1,256,110,"[978, 978, 978]",32,0,vae,0.0248,360_4_226,nan,nan,0.011828541944444444,360_4_226,nan,nan,0.011828541944444444
0.3737,sgd,0,relu,0,1024,103,"[978, 978, 978, 978]",128,0,vae,0.0246,360_3_151,0.7032695503588076,0.6928843855857849,0.0076586675,360_3_151,0.7032695503588076,0.6928843855857849,0.0076586675
0.1872,rmsprop,0,sigmoid,1,256,152,"[978, 978, 978, 978]",8,1,vae,0.022,360_5_286,nan,nan,0.018852373055555555,360_5_286,nan,nan,0.018852373055555555
0.1596,sgd,0,relu,1,256,122,"[978, 978, 978, 978]",8,1,vae,0.0562,360_5_76,nan,nan,0.013347934444444444,360_5_76,nan,nan,0.013347934444444444
0.5044,sgd,1,sigmoid,0,1024,119,"[978, 978, 978, 978, 978]",128,0,vae,0.0635,360_1_300,0.7463907174710874,0.6766924262046814,0.009816890555555556,360_1_300,0.7463907174710874,0.6766924262046814,0.009816890555555556
0.8103,rmsprop,0,tanh,0,128,111,"[978, 978, 978]",2,0,vae,0.0088,360_2_1,0.9796203780174255,0.9389148823420207,0.017323795,360_2_1,0.9796203780174255,0.9389148823420207,0.017323795
0.7694,sgd,0,sigmoid,1,128,136,"[978, 978, 978]",512,0,vae,0.0089,360_2_61,9.75326244476926e+17,9.804676156203747e+17,0.01943731833333333,360_2_61,9.75326244476926e+17,9.804676156203747e+17,0.01943731833333333
0.2659,rmsprop,1,sigmoid,0,128,119,"[978, 978, 978, 978]",8,1,vae,0.0414,360_1_132,0.6714507309595744,0.671309629281362,0.021615961944444446,360_1_132,0.6714507309595744,0.671309629281362,0.021615961944444446
0.6012,sgd,0,tanh,0,128,166,"[978, 978, 978, 978, 978, 978]",8,0,ae,0.0967,360_5_82,0.03136309323487459,0.020367143526673317,0.02839106,360_5_82,0.03136309323487459,0.020367143526673317,0.02839106
0.7693,sgd,0,tanh,0,128,165,"[978, 978, 978]",2,0,ae,0.009,360_2_95,0.032515155220473255,0.024674515972534814,0.01959472638888889,360_2_95,0.032515155220473255,0.024674515972534814,0.01959472638888889
0.7653,sgd,0,tanh,0,64,173,"[978, 978, 978]",32,0,vae,0.0066,360_2_337,0.8836005051930745,0.6977292188008626,0.036962875,360_2_337,0.8836005051930745,0.6977292188008626,0.036962875
0.2176,sgd,1,relu,0,256,122,"[978, 978, 978, 978]",8,1,vae,0.0876,360_5_272,0.6894251865810818,0.689223222732544,0.013196136944444445,360_5_272,0.6894251865810818,0.689223222732544,0.013196136944444445
0.4493,sgd,1,tanh,0,64,191,"[978, 978, 978, 978, 978]",512,0,ae,0.0563,360_1_46,0.035623265984985567,0.027383802980184554,0.047756785555555556,360_1_46,0.035623265984985567,0.027383802980184554,0.047756785555555556
0.7688,sgd,0,tanh,0,512,176,"[978, 978, 978]",2,0,ae,0.0081,360_2_105,0.03447075834428823,0.024896321818232536,0.012522835555555556,360_2_105,0.03447075834428823,0.024896321818232536,0.012522835555555556
0.0028,rmsprop,0,tanh,1,256,146,"[978, 978, 978, 978]",8,1,vae,0.0626,360_5_49,nan,nan,0.017770501388888887,360_5_49,nan,nan,0.017770501388888887
0.8039,rmsprop,1,sigmoid,0,32,119,"[978, 978, 978, 978, 978, 978]",8,1,ae,0.0388,360_4_219,0.014566100576409587,0.0145275059218208,0.07717797861111111,360_4_219,0.014566100576409587,0.0145275059218208,0.07717797861111111
0.1829,rmsprop,1,tanh,0,128,162,"[978, 978]",512,1,ae,0.0226,360_1_79,0.2464083268245061,0.2452258837223053,0.019607378055555555,360_1_79,0.2464083268245061,0.2452258837223053,0.019607378055555555
0.7693,rmsprop,1,tanh,1,128,135,"[978, 978, 978]",512,0,vae,0.0017,360_2_308,1.7654421047038385e+18,15.974723065694173,0.021882574166666665,360_2_308,1.7654421047038385e+18,15.974723065694173,0.021882574166666665
0.3224,sgd,0,sigmoid,1,32,118,"[978, 978]",128,1,vae,0.0396,360_1_336,0.7686355462780705,0.6770962540308635,0.03758896666666667,360_1_336,0.7686355462780705,0.6770962540308635,0.03758896666666667
0.5741,sgd,0,tanh,1,128,167,"[978, 978, 978, 978, 978, 978]",8,0,vae,0.0877,360_5_40,nan,nan,0.03141567694444444,360_5_40,nan,nan,0.03141567694444444
0.7762,sgd,0,relu,0,32,143,"[978, 978, 978]",2,0,vae,0.0701,360_2_57,0.6779312508194535,0.6750038552284241,0.05361101222222222,360_2_57,0.6779312508194535,0.6750038552284241,0.05361101222222222
0.1988,rmsprop,0,relu,1,512,115,"[978, 978]",512,1,ae,0.0192,360_1_104,0.23380968263855686,0.23346784710884094,0.007987714166666667,360_1_104,0.23380968263855686,0.23346784710884094,0.007987714166666667
0.0231,adam,0,relu,1,1024,103,"[1800, 600]",32,0,vae,0.0746,360_3_167,nan,nan,0.006675095277777777,360_3_167,nan,nan,0.006675095277777777
0.1367,rmsprop,1,tanh,1,128,118,"[978, 978, 978, 978]",2,0,vae,0.0248,360_4_210,1.9877517000834146,0.9309707848230998,0.021794994444444445,360_4_210,1.9877517000834146,0.9309707848230998,0.021794994444444445
0.2109,adam,0,relu,0,1024,103,"[978, 978, 978, 978, 978, 978]",128,0,ae,0.0842,360_3_355,0.19692374370716237,0.19686740636825562,0.009976506666666668,360_3_355,0.19692374370716237,0.19686740636825562,0.009976506666666668
0.2759,rmsprop,0,relu,0,256,161,"[1800, 600]",512,0,vae,0.0698,360_1_84,nan,nan,0.016580707777777776,360_1_84,nan,nan,0.016580707777777776
0.3676,adam,0,relu,0,1024,103,"[978, 978]",512,1,vae,0.0141,360_3_193,0.6728264763620164,0.6717311143875122,0.00670848,360_3_193,0.6728264763620164,0.6717311143875122,0.00670848
0.8999,sgd,0,tanh,0,128,162,"[978, 978, 978]",128,1,vae,0.0093,360_2_301,nan,nan,0.021553422222222222,360_2_301,nan,nan,0.021553422222222222
0.7696,sgd,1,tanh,0,256,163,"[978, 978, 978]",2,0,vae,0.0729,360_2_133,0.6925695422843651,0.6926275992393494,0.015695226666666666,360_2_133,0.6925695422843651,0.6926275992393494,0.015695226666666666
0.8246,rmsprop,0,relu,1,256,106,"[978, 978, 978]",8,1,ae,0.0224,360_5_244,0.014567043312169887,0.014529183283448219,0.010568408333333333,360_5_244,0.014567043312169887,0.014529183283448219,0.010568408333333333
0.1628,adam,1,relu,0,32,179,"[978, 978, 978, 978, 978, 978]",2,1,vae,0.0508,360_1_70,nan,nan,0.14730910944444445,360_1_70,nan,nan,0.14730910944444445
0.6739,rmsprop,0,relu,0,1024,105,"[978, 978]",512,0,vae,0.0195,360_3_158,nan,nan,0.006792546111111111,360_3_158,nan,nan,0.006792546111111111
0.7696,rmsprop,0,sigmoid,0,32,131,"[978, 978, 978]",512,0,ae,0.0089,360_2_68,0.014593200749821133,0.01455114234238863,0.055381815555555554,360_2_68,0.014593200749821133,0.01455114234238863,0.055381815555555554
0.7975,sgd,1,relu,0,256,161,"[978, 978, 978, 978]",512,1,ae,0.002,360_1_309,0.23919362600202915,0.025003547767798107,0.016381758055555556,360_1_309,0.23919362600202915,0.025003547767798107,0.016381758055555556
0.8194,sgd,0,relu,0,1024,157,"[978, 978, 978]",512,0,vae,0.0082,360_2_8,1.2272188861281783,0.6927555799484253,0.010924413055555554,360_2_8,1.2272188861281783,0.6927555799484253,0.010924413055555554
0.7674,sgd,0,tanh,0,128,105,"[978, 978, 978]",2,0,vae,0.0075,360_2_134,0.7212474279050474,0.698757774035136,0.0140702075,360_2_134,0.7212474279050474,0.698757774035136,0.0140702075
0.5344,adam,1,sigmoid,1,32,113,"[1800, 600]",128,1,ae,0.0844,360_1_77,0.014565825968704841,0.01452766830722491,0.04536107194444444,360_1_77,0.014565825968704841,0.01452766830722491,0.04536107194444444
0.0055,sgd,1,relu,1,256,137,"[978, 978, 978, 978]",2,1,ae,0.004,360_5_243,0.024957526011599434,0.024967481791973115,0.014020943333333334,360_5_243,0.024957526011599434,0.024967481791973115,0.014020943333333334
0.3661,adam,0,relu,0,1024,103,"[1800, 600]",128,0,vae,0.0785,360_3_194,nan,nan,0.006739895555555556,360_3_194,nan,nan,0.006739895555555556
0.7761,sgd,0,relu,0,128,142,"[978, 978, 978]",2,0,vae,0.0084,360_2_306,0.6951392653253343,0.6927279837926229,0.018799575833333332,360_2_306,0.6951392653253343,0.6927279837926229,0.018799575833333332
0.5532,adam,0,relu,1,1024,103,"[978, 978, 978, 978, 978]",128,0,vae,0.0938,360_3_352,nan,nan,0.00952107111111111,360_3_352,nan,nan,0.00952107111111111
0.0931,rmsprop,0,sigmoid,1,128,145,"[978, 978, 978, 978, 978, 978]",32,0,vae,0.0048,360_1_83,0.7203867204100998,0.711375184059143,0.03365455666666667,360_1_83,0.7203867204100998,0.711375184059143,0.03365455666666667
0.2111,adam,1,relu,0,1024,103,"[978, 978, 978, 978, 978]",32,0,vae,0.0588,360_3_160,nan,nan,0.009427418055555555,360_3_160,nan,nan,0.009427418055555555
0.203,sgd,0,tanh,0,128,175,"[978, 978, 978, 978, 978]",512,0,vae,0.0248,360_4_217,0.7228292996795089,0.7021378819147746,0.031151060277777778,360_4_217,0.7228292996795089,0.7021378819147746,0.031151060277777778
